TIC_ID,mission,author,exptime,year,target_name
405461319,TESS Sector 42,SPOC,120.0 s,2021,405461319
405461319,TESS Sector 43,SPOC,120.0 s,2021,405461319
177990792,TESS Sector 18,SPOC,120.0 s,2019,177990792
177990792,TESS Sector 58,SPOC,120.0 s,2022,177990792
177990792,TESS Sector 85,SPOC,120.0 s,2024,177990792
456945485,TESS Sector 43,SPOC,120.0 s,2021,456945485
456945485,TESS Sector 44,SPOC,120.0 s,2021,456945485
456945485,TESS Sector 70,SPOC,120.0 s,2023,456945485
456945485,TESS Sector 71,SPOC,120.0 s,2023,456945485
118677684,TESS Sector 43,SPOC,120.0 s,2021,118677684
118677684,TESS Sector 44,SPOC,120.0 s,2021,118677684
118681038,TESS Sector 43,SPOC,120.0 s,2021,118681038
118681038,TESS Sector 44,SPOC,120.0 s,2021,118681038
118681038,TESS Sector 70,SPOC,120.0 s,2023,118681038
118681038,TESS Sector 71,SPOC,120.0 s,2023,118681038
456946694,TESS Sector 43,SPOC,120.0 s,2021,456946694
456946694,TESS Sector 44,SPOC,120.0 s,2021,456946694
456946694,TESS Sector 70,SPOC,120.0 s,2023,456946694
456946694,TESS Sector 71,SPOC,120.0 s,2023,456946694
118521932,TESS Sector 70,SPOC,120.0 s,2023,118521932
118521932,TESS Sector 71,SPOC,120.0 s,2023,118521932
118521871,TESS Sector 70,SPOC,120.0 s,2023,118521871
118521871,TESS Sector 71,SPOC,120.0 s,2023,118521871
61230756,TESS Sector 70,SPOC,120.0 s,2023,61230756
61230756,TESS Sector 71,SPOC,120.0 s,2023,61230756
118521730,TESS Sector 70,SPOC,120.0 s,2023,118521730
118521730,TESS Sector 71,SPOC,120.0 s,2023,118521730
118555907,TESS Sector 70,SPOC,120.0 s,2023,118555907
118555907,TESS Sector 71,SPOC,120.0 s,2023,118555907
118555867,TESS Sector 70,SPOC,120.0 s,2023,118555867
118555867,TESS Sector 71,SPOC,120.0 s,2023,118555867
118520413,TESS Sector 43,SPOC,120.0 s,2021,118520413
118520413,TESS Sector 44,SPOC,120.0 s,2021,118520413
118520413,TESS Sector 70,SPOC,120.0 s,2023,118520413
118520413,TESS Sector 71,SPOC,120.0 s,2023,118520413
17336696,TESS Sector 43,SPOC,120.0 s,2021,17336696
17336696,TESS Sector 44,SPOC,120.0 s,2021,17336696
17336696,TESS Sector 71,SPOC,120.0 s,2023,17336696
17455866,TESS Sector 70,SPOC,120.0 s,2023,17455866
17455866,TESS Sector 71,SPOC,120.0 s,2023,17455866
17339419,TESS Sector 70,SPOC,120.0 s,2023,17339419
17339419,TESS Sector 71,SPOC,120.0 s,2023,17339419
17339381,TESS Sector 70,SPOC,120.0 s,2023,17339381
17339381,TESS Sector 71,SPOC,120.0 s,2023,17339381
18310799,TESS Sector 44,SPOC,120.0 s,2021,18310799
18310799,TESS Sector 70,SPOC,120.0 s,2023,18310799
18310799,TESS Sector 71,SPOC,120.0 s,2023,18310799
397285184,TESS Sector 70,SPOC,120.0 s,2023,397285184
397285184,TESS Sector 71,SPOC,120.0 s,2023,397285184
118446665,TESS Sector 43,SPOC,120.0 s,2021,118446665
118446665,TESS Sector 44,SPOC,120.0 s,2021,118446665
268324394,TESS Sector 43,SPOC,120.0 s,2021,268324394
268324394,TESS Sector 44,SPOC,120.0 s,2021,268324394
268218180,TESS Sector 43,SPOC,120.0 s,2021,268218180
268218180,TESS Sector 44,SPOC,120.0 s,2021,268218180
397357734,TESS Sector 43,SPOC,120.0 s,2021,397357734
397357734,TESS Sector 44,SPOC,120.0 s,2021,397357734
238408266,TESS Sector 70,SPOC,120.0 s,2023,238408266
238408266,TESS Sector 71,SPOC,120.0 s,2023,238408266
118678954,TESS Sector 70,SPOC,120.0 s,2023,118678954
118678954,TESS Sector 71,SPOC,120.0 s,2023,118678954
118679162,TESS Sector 43,SPOC,120.0 s,2021,118679162
118679162,TESS Sector 44,SPOC,120.0 s,2021,118679162
118679162,TESS Sector 70,SPOC,120.0 s,2023,118679162
118679162,TESS Sector 71,SPOC,120.0 s,2023,118679162
118555704,TESS Sector 43,SPOC,120.0 s,2021,118555704
118555704,TESS Sector 44,SPOC,120.0 s,2021,118555704
118555704,TESS Sector 70,SPOC,120.0 s,2023,118555704
118555704,TESS Sector 71,SPOC,120.0 s,2023,118555704
118597308,TESS Sector 43,SPOC,120.0 s,2021,118597308
118597308,TESS Sector 44,SPOC,120.0 s,2021,118597308
238407947,TESS Sector 43,SPOC,120.0 s,2021,238407947
238407947,TESS Sector 44,SPOC,120.0 s,2021,238407947
238407947,TESS Sector 70,SPOC,120.0 s,2023,238407947
238407947,TESS Sector 71,SPOC,120.0 s,2023,238407947
59840611,TESS Sector 43,SPOC,120.0 s,2021,59840611
59840611,TESS Sector 44,SPOC,120.0 s,2021,59840611
59840611,TESS Sector 70,SPOC,120.0 s,2023,59840611
59840611,TESS Sector 71,SPOC,120.0 s,2023,59840611
125915722,TESS Sector 43,SPOC,120.0 s,2021,125915722
125915722,TESS Sector 44,SPOC,120.0 s,2021,125915722
125915722,TESS Sector 70,SPOC,120.0 s,2023,125915722
125915722,TESS Sector 71,SPOC,120.0 s,2023,125915722
59745167,TESS Sector 43,SPOC,120.0 s,2021,59745167
59745167,TESS Sector 44,SPOC,120.0 s,2021,59745167
59745167,TESS Sector 70,SPOC,120.0 s,2023,59745167
59745167,TESS Sector 71,SPOC,120.0 s,2023,59745167
125977598,TESS Sector 43,SPOC,120.0 s,2021,125977598
125977598,TESS Sector 44,SPOC,120.0 s,2021,125977598
125977598,TESS Sector 70,SPOC,120.0 s,2023,125977598
125977598,TESS Sector 71,SPOC,120.0 s,2023,125977598
59958693,TESS Sector 43,SPOC,120.0 s,2021,59958693
59958693,TESS Sector 44,SPOC,120.0 s,2021,59958693
59958693,TESS Sector 71,SPOC,120.0 s,2023,59958693
660348675,TESS Sector 43,SPOC,120.0 s,2021,268397675
660348675,TESS Sector 44,SPOC,120.0 s,2021,268397675
268445300,TESS Sector 43,SPOC,120.0 s,2021,268445300
268445300,TESS Sector 44,SPOC,120.0 s,2021,268445300
268445300,TESS Sector 70,SPOC,120.0 s,2023,268445300
268445300,TESS Sector 71,SPOC,120.0 s,2023,268445300
268444803,TESS Sector 43,SPOC,120.0 s,2021,268444803
268444803,TESS Sector 44,SPOC,120.0 s,2021,268444803
268397434,TESS Sector 43,SPOC,120.0 s,2021,268397434
268397434,TESS Sector 44,SPOC,120.0 s,2021,268397434
268324578,TESS Sector 43,SPOC,120.0 s,2021,268324578
268324578,TESS Sector 44,SPOC,120.0 s,2021,268324578
268397898,TESS Sector 43,SPOC,120.0 s,2021,268397898
268397898,TESS Sector 44,SPOC,120.0 s,2021,268397898
268397995,TESS Sector 43,SPOC,120.0 s,2021,268397995
268397995,TESS Sector 44,SPOC,120.0 s,2021,268397995
268397995,TESS Sector 70,SPOC,120.0 s,2023,268397995
268397995,TESS Sector 71,SPOC,120.0 s,2023,268397995
268281788,TESS Sector 43,SPOC,120.0 s,2021,268281788
268281788,TESS Sector 44,SPOC,120.0 s,2021,268281788
268281788,TESS Sector 70,SPOC,120.0 s,2023,268281788
268281788,TESS Sector 71,SPOC,120.0 s,2023,268281788
268397016,TESS Sector 43,SPOC,120.0 s,2021,268397016
268397016,TESS Sector 44,SPOC,120.0 s,2021,268397016
268397016,TESS Sector 70,SPOC,120.0 s,2023,268397016
268397016,TESS Sector 71,SPOC,120.0 s,2023,268397016
150173438,TESS Sector 43,SPOC,120.0 s,2021,150173438
150173438,TESS Sector 44,SPOC,120.0 s,2021,150173438
150173438,TESS Sector 70,SPOC,120.0 s,2023,150173438
150173438,TESS Sector 71,SPOC,120.0 s,2023,150173438
150130337,TESS Sector 43,SPOC,120.0 s,2021,150130337
150130337,TESS Sector 44,SPOC,120.0 s,2021,150130337
150130337,TESS Sector 70,SPOC,120.0 s,2023,150130337
150130337,TESS Sector 71,SPOC,120.0 s,2023,150130337
150122702,TESS Sector 43,SPOC,120.0 s,2021,150122702
150122702,TESS Sector 44,SPOC,120.0 s,2021,150122702
150122702,TESS Sector 70,SPOC,120.0 s,2023,150122702
150122702,TESS Sector 71,SPOC,120.0 s,2023,150122702
150005829,TESS Sector 43,SPOC,120.0 s,2021,150005829
150005829,TESS Sector 44,SPOC,120.0 s,2021,150005829
150005829,TESS Sector 70,SPOC,120.0 s,2023,150005829
150005829,TESS Sector 71,SPOC,120.0 s,2023,150005829
150095585,TESS Sector 43,SPOC,120.0 s,2021,150095585
150095585,TESS Sector 44,SPOC,120.0 s,2021,150095585
150095585,TESS Sector 70,SPOC,120.0 s,2023,150095585
150095585,TESS Sector 71,SPOC,120.0 s,2023,150095585
150122709,TESS Sector 43,SPOC,120.0 s,2021,150122709
150122709,TESS Sector 44,SPOC,120.0 s,2021,150122709
150122709,TESS Sector 70,SPOC,120.0 s,2023,150122709
150122709,TESS Sector 71,SPOC,120.0 s,2023,150122709
150058662,TESS Sector 43,SPOC,120.0 s,2021,150058662
150058662,TESS Sector 44,SPOC,120.0 s,2021,150058662
150058659,TESS Sector 43,SPOC,120.0 s,2021,150058659
150058659,TESS Sector 44,SPOC,120.0 s,2021,150058659
125882806,TESS Sector 43,SPOC,120.0 s,2021,125882806
125882806,TESS Sector 44,SPOC,120.0 s,2021,125882806
150002985,TESS Sector 43,SPOC,120.0 s,2021,150002985
150002985,TESS Sector 44,SPOC,120.0 s,2021,150002985
125882890,TESS Sector 43,SPOC,120.0 s,2021,125882890
125882890,TESS Sector 44,SPOC,120.0 s,2021,125882890
150129299,TESS Sector 43,SPOC,120.0 s,2021,150129299
150129299,TESS Sector 44,SPOC,120.0 s,2021,150129299
150129299,TESS Sector 70,SPOC,120.0 s,2023,150129299
150129299,TESS Sector 71,SPOC,120.0 s,2023,150129299
16048383,TESS Sector 43,SPOC,120.0 s,2021,16048383
16048383,TESS Sector 44,SPOC,120.0 s,2021,16048383
16048383,TESS Sector 70,SPOC,120.0 s,2023,16048383
267953775,TESS Sector 43,SPOC,120.0 s,2021,267953775
267953775,TESS Sector 44,SPOC,120.0 s,2021,267953775
268217504,TESS Sector 43,SPOC,120.0 s,2021,268217504
268217504,TESS Sector 44,SPOC,120.0 s,2021,268217504
58171547,TESS Sector 70,SPOC,120.0 s,2023,58171547
56652810,TESS Sector 43,SPOC,120.0 s,2021,56652810
56652810,TESS Sector 44,SPOC,120.0 s,2021,56652810
56519506,TESS Sector 43,SPOC,120.0 s,2021,56519506
56519506,TESS Sector 44,SPOC,120.0 s,2021,56519506
56519506,TESS Sector 70,SPOC,120.0 s,2023,56519506
56519506,TESS Sector 71,SPOC,120.0 s,2023,56519506
268323666,TESS Sector 43,SPOC,120.0 s,2021,268323666
268323666,TESS Sector 44,SPOC,120.0 s,2021,268323666
268323666,TESS Sector 70,SPOC,120.0 s,2023,268323666
268323666,TESS Sector 71,SPOC,120.0 s,2023,268323666
268325459,TESS Sector 43,SPOC,120.0 s,2021,268325459
268325459,TESS Sector 44,SPOC,120.0 s,2021,268325459
268282672,TESS Sector 43,SPOC,120.0 s,2021,268282672
268282672,TESS Sector 44,SPOC,120.0 s,2021,268282672
268143470,TESS Sector 43,SPOC,120.0 s,2021,268143470
268143470,TESS Sector 44,SPOC,120.0 s,2021,268143470
268143470,TESS Sector 70,SPOC,120.0 s,2023,268143470
268143470,TESS Sector 71,SPOC,120.0 s,2023,268143470
125843782,TESS Sector 43,SPOC,120.0 s,2021,125843782
125843782,TESS Sector 44,SPOC,120.0 s,2021,125843782
125843782,TESS Sector 70,SPOC,120.0 s,2023,125843782
125843782,TESS Sector 71,SPOC,120.0 s,2023,125843782
60009433,TESS Sector 43,SPOC,120.0 s,2021,60009433
60009433,TESS Sector 44,SPOC,120.0 s,2021,60009433
60009433,TESS Sector 71,SPOC,120.0 s,2023,60009433
271164883,TESS Sector 74,SPOC,120.0 s,2024,271164883
271164883,TESS Sector 75,SPOC,120.0 s,2024,271164883
271164883,TESS Sector 81,SPOC,120.0 s,2024,271164883
271164883,TESS Sector 82,SPOC,120.0 s,2024,271164883
270618239,TESS Sector 74,SPOC,120.0 s,2024,270618239
270618239,TESS Sector 75,SPOC,120.0 s,2024,270618239
270618239,TESS Sector 81,SPOC,120.0 s,2024,270618239
270618239,TESS Sector 82,SPOC,120.0 s,2024,270618239
270957544,TESS Sector 54,SPOC,120.0 s,2022,270957544
270957522,TESS Sector 74,SPOC,120.0 s,2024,270957522
270957522,TESS Sector 75,SPOC,120.0 s,2024,270957522
270957522,TESS Sector 81,SPOC,120.0 s,2024,270957522
270957522,TESS Sector 82,SPOC,120.0 s,2024,270957522
271165324,TESS Sector 54,SPOC,120.0 s,2022,271165324
271041471,TESS Sector 54,SPOC,120.0 s,2022,271041471
271041303,TESS Sector 14,SPOC,120.0 s,2019,271041303
271041303,TESS Sector 15,SPOC,120.0 s,2019,271041303
271040947,TESS Sector 14,SPOC,120.0 s,2019,271040947
271040947,TESS Sector 15,SPOC,120.0 s,2019,271040947
271040947,TESS Sector 40,SPOC,120.0 s,2021,271040947
271040947,TESS Sector 41,SPOC,120.0 s,2021,271040947
271040947,TESS Sector 54,SPOC,120.0 s,2022,271040947
271040947,TESS Sector 55,SPOC,120.0 s,2022,271040947
271165982,TESS Sector 54,SPOC,120.0 s,2022,271165982
270957830,TESS Sector 54,SPOC,120.0 s,2022,270957830
270854290,TESS Sector 54,SPOC,120.0 s,2022,270854290
270698296,TESS Sector 14,SPOC,120.0 s,2019,270698296
270698296,TESS Sector 15,SPOC,120.0 s,2019,270698296
270698296,TESS Sector 40,SPOC,120.0 s,2021,270698296
270698296,TESS Sector 54,SPOC,120.0 s,2022,270698296
270698296,TESS Sector 55,SPOC,120.0 s,2022,270698296
187172355,TESS Sector 59,SPOC,120.0 s,2022,187172355
187172355,TESS Sector 86,SPOC,120.0 s,2024,187172355
354024469,TESS Sector 59,SPOC,120.0 s,2022,354024469
354024469,TESS Sector 86,SPOC,120.0 s,2024,354024469
409986314,TESS Sector 59,SPOC,120.0 s,2022,409986314
409986314,TESS Sector 86,SPOC,120.0 s,2024,409986314
384984325,TESS Sector 18,SPOC,120.0 s,2019,384984325
384984325,TESS Sector 58,SPOC,120.0 s,2022,384984325
384984325,TESS Sector 85,SPOC,120.0 s,2024,384984325
65281915,TESS Sector 58,SPOC,120.0 s,2022,65281915
65281915,TESS Sector 86,SPOC,120.0 s,2024,65281915
347568056,TESS Sector 58,SPOC,120.0 s,2022,347568056
347568056,TESS Sector 86,SPOC,120.0 s,2024,347568056
385153936,TESS Sector 58,SPOC,120.0 s,2022,385153936
385153936,TESS Sector 86,SPOC,120.0 s,2024,385153936
456168176,TESS Sector 58,SPOC,120.0 s,2022,456168176
456168176,TESS Sector 86,SPOC,120.0 s,2024,456168176
642979784,TESS Sector 86,SPOC,120.0 s,2024,642979784
347817973,TESS Sector 59,SPOC,120.0 s,2022,347817973
347817973,TESS Sector 86,SPOC,120.0 s,2024,347817973
65688611,TESS Sector 86,SPOC,120.0 s,2024,65688611
431866638,TESS Sector 59,SPOC,120.0 s,2022,431866638
431866638,TESS Sector 86,SPOC,120.0 s,2024,431866638
431988853,TESS Sector 59,SPOC,120.0 s,2022,431988853
431988853,TESS Sector 86,SPOC,120.0 s,2024,431988853
347813262,TESS Sector 59,SPOC,120.0 s,2022,347813262
347813262,TESS Sector 86,SPOC,120.0 s,2024,347813262
431897325,TESS Sector 59,SPOC,120.0 s,2022,431897325
431897325,TESS Sector 86,SPOC,120.0 s,2024,431897325
347638371,TESS Sector 59,SPOC,120.0 s,2022,347638371
347638371,TESS Sector 86,SPOC,120.0 s,2024,347638371
432024357,TESS Sector 59,SPOC,120.0 s,2022,432024357
432024357,TESS Sector 86,SPOC,120.0 s,2024,432024357
449912507,TESS Sector 59,SPOC,120.0 s,2022,449912507
449912507,TESS Sector 86,SPOC,120.0 s,2024,449912507
65280220,TESS Sector 58,SPOC,120.0 s,2022,65280220
65280220,TESS Sector 86,SPOC,120.0 s,2024,65280220
65351493,TESS Sector 86,SPOC,120.0 s,2024,65351493
431774533,TESS Sector 86,SPOC,120.0 s,2024,431774533
65570080,TESS Sector 59,SPOC,120.0 s,2022,65570080
65570080,TESS Sector 86,SPOC,120.0 s,2024,65570080
431862062,TESS Sector 59,SPOC,120.0 s,2022,431862062
431862062,TESS Sector 86,SPOC,120.0 s,2024,431862062
428387393,TESS Sector 59,SPOC,120.0 s,2022,428387393
428387393,TESS Sector 86,SPOC,120.0 s,2024,428387393
65206390,TESS Sector 86,SPOC,120.0 s,2024,65206390
104195810,TESS Sector 59,SPOC,120.0 s,2022,104195810
104195810,TESS Sector 86,SPOC,120.0 s,2024,104195810
456168327,TESS Sector 58,SPOC,120.0 s,2022,456168327
456168327,TESS Sector 86,SPOC,120.0 s,2024,456168327
456137849,TESS Sector 58,SPOC,120.0 s,2022,456137849
456137849,TESS Sector 86,SPOC,120.0 s,2024,456137849
410731154,TESS Sector 58,SPOC,120.0 s,2022,410731154
410731154,TESS Sector 86,SPOC,120.0 s,2024,410731154
410708244,TESS Sector 58,SPOC,120.0 s,2022,410708244
410708244,TESS Sector 86,SPOC,120.0 s,2024,410708244
458780733,TESS Sector 58,SPOC,120.0 s,2022,458780733
458780733,TESS Sector 86,SPOC,120.0 s,2024,458780733
354792404,TESS Sector 86,SPOC,120.0 s,2024,354792404
354791968,TESS Sector 86,SPOC,120.0 s,2024,354791968
354795507,TESS Sector 59,SPOC,120.0 s,2022,354795507
354795507,TESS Sector 86,SPOC,120.0 s,2024,354795507
285749182,TESS Sector 86,SPOC,120.0 s,2024,285749182
428515106,TESS Sector 59,SPOC,120.0 s,2022,428515106
428515106,TESS Sector 86,SPOC,120.0 s,2024,428515106
285933491,TESS Sector 59,SPOC,120.0 s,2022,285933491
285933491,TESS Sector 86,SPOC,120.0 s,2024,285933491
428465433,TESS Sector 59,SPOC,120.0 s,2022,428465433
428465433,TESS Sector 86,SPOC,120.0 s,2024,428465433
428694283,TESS Sector 59,SPOC,120.0 s,2022,428694283
428694283,TESS Sector 86,SPOC,120.0 s,2024,428694283
428765245,TESS Sector 59,SPOC,120.0 s,2022,428765245
428765245,TESS Sector 86,SPOC,120.0 s,2024,428765245
428649249,TESS Sector 59,SPOC,120.0 s,2022,428649249
428649249,TESS Sector 86,SPOC,120.0 s,2024,428649249
428536755,TESS Sector 59,SPOC,120.0 s,2022,428536755
428536755,TESS Sector 86,SPOC,120.0 s,2024,428536755
267227572,TESS Sector 59,SPOC,120.0 s,2022,267227572
267227572,TESS Sector 86,SPOC,120.0 s,2024,267227572
178370235,TESS Sector 07,SPOC,120.0 s,2019,178370235
178404490,TESS Sector 07,SPOC,120.0 s,2019,178404490
408077437,TESS Sector 05,SPOC,120.0 s,2018,408077437
408077437,TESS Sector 32,SPOC,120.0 s,2020,408077437
397046970,TESS Sector 05,SPOC,120.0 s,2018,397046970
397046970,TESS Sector 32,SPOC,120.0 s,2020,397046970
129908451,TESS Sector 18,SPOC,120.0 s,2019,129908451
129908451,TESS Sector 58,SPOC,120.0 s,2022,129908451
129908451,TESS Sector 85,SPOC,120.0 s,2024,129908451
399664934,TESS Sector 05,SPOC,120.0 s,2018,399664934
450082328,TESS Sector 05,SPOC,120.0 s,2018,450082328
399697011,TESS Sector 05,SPOC,120.0 s,2018,399697011
399697011,TESS Sector 32,SPOC,120.0 s,2020,399697011
399697011,TESS Sector 70,SPOC,120.0 s,2023,399697011
399697011,TESS Sector 71,SPOC,120.0 s,2023,399697011
245949052,TESS Sector 05,SPOC,120.0 s,2018,245949052
245949052,TESS Sector 32,SPOC,120.0 s,2020,245949052
245949052,TESS Sector 43,SPOC,120.0 s,2021,245949052
245949052,TESS Sector 44,SPOC,120.0 s,2021,245949052
245949052,TESS Sector 70,SPOC,120.0 s,2023,245949052
245949052,TESS Sector 71,SPOC,120.0 s,2023,245949052
389042741,TESS Sector 05,SPOC,120.0 s,2018,389042741
389042741,TESS Sector 32,SPOC,120.0 s,2020,389042741
389042741,TESS Sector 43,SPOC,120.0 s,2021,389042741
389042741,TESS Sector 44,SPOC,120.0 s,2021,389042741
389042741,TESS Sector 70,SPOC,120.0 s,2023,389042741
389042741,TESS Sector 71,SPOC,120.0 s,2023,389042741
389052456,TESS Sector 05,SPOC,120.0 s,2018,389052456
389052456,TESS Sector 43,SPOC,120.0 s,2021,389052456
389052456,TESS Sector 44,SPOC,120.0 s,2021,389052456
389052456,TESS Sector 70,SPOC,120.0 s,2023,389052456
389052456,TESS Sector 71,SPOC,120.0 s,2023,389052456
373027194,TESS Sector 05,SPOC,120.0 s,2018,373027194
373027194,TESS Sector 32,SPOC,120.0 s,2020,373027194
373027194,TESS Sector 43,SPOC,120.0 s,2021,373027194
373027194,TESS Sector 44,SPOC,120.0 s,2021,373027194
373027194,TESS Sector 70,SPOC,120.0 s,2023,373027194
373027194,TESS Sector 71,SPOC,120.0 s,2023,373027194
245858485,TESS Sector 05,SPOC,120.0 s,2018,245858485
245858485,TESS Sector 32,SPOC,120.0 s,2020,245858485
245858485,TESS Sector 43,SPOC,120.0 s,2021,245858485
245858485,TESS Sector 44,SPOC,120.0 s,2021,245858485
245858485,TESS Sector 70,SPOC,120.0 s,2023,245858485
245858485,TESS Sector 71,SPOC,120.0 s,2023,245858485
245937103,TESS Sector 05,SPOC,120.0 s,2018,245937103
245937103,TESS Sector 32,SPOC,120.0 s,2020,245937103
245937103,TESS Sector 43,SPOC,120.0 s,2021,245937103
245937103,TESS Sector 44,SPOC,120.0 s,2021,245937103
245937103,TESS Sector 70,SPOC,120.0 s,2023,245937103
245937103,TESS Sector 71,SPOC,120.0 s,2023,245937103
436584697,TESS Sector 05,SPOC,120.0 s,2018,436584697
436584697,TESS Sector 43,SPOC,120.0 s,2021,436584697
436584697,TESS Sector 44,SPOC,120.0 s,2021,436584697
245870883,TESS Sector 05,SPOC,120.0 s,2018,245870883
245870883,TESS Sector 43,SPOC,120.0 s,2021,245870883
245870883,TESS Sector 44,SPOC,120.0 s,2021,245870883
245870883,TESS Sector 70,SPOC,120.0 s,2023,245870883
245870883,TESS Sector 71,SPOC,120.0 s,2023,245870883
245948074,TESS Sector 05,SPOC,120.0 s,2018,245948074
245948074,TESS Sector 43,SPOC,120.0 s,2021,245948074
245948074,TESS Sector 44,SPOC,120.0 s,2021,245948074
673534579,TESS Sector 43,SPOC,120.0 s,2021,436617161
673534579,TESS Sector 44,SPOC,120.0 s,2021,436617161
436639456,TESS Sector 05,SPOC,120.0 s,2018,436639456
436639456,TESS Sector 32,SPOC,120.0 s,2020,436639456
436639456,TESS Sector 43,SPOC,120.0 s,2021,436639456
436639456,TESS Sector 44,SPOC,120.0 s,2021,436639456
436639456,TESS Sector 70,SPOC,120.0 s,2023,436639456
436639456,TESS Sector 71,SPOC,120.0 s,2023,436639456
436573134,TESS Sector 05,SPOC,120.0 s,2018,436573134
436573134,TESS Sector 43,SPOC,120.0 s,2021,436573134
436573134,TESS Sector 44,SPOC,120.0 s,2021,436573134
436573134,TESS Sector 70,SPOC,120.0 s,2023,436573134
436573134,TESS Sector 71,SPOC,120.0 s,2023,436573134
245873351,TESS Sector 05,SPOC,120.0 s,2018,245873351
245873351,TESS Sector 32,SPOC,120.0 s,2020,245873351
245873351,TESS Sector 43,SPOC,120.0 s,2021,245873351
245873351,TESS Sector 44,SPOC,120.0 s,2021,245873351
245873351,TESS Sector 70,SPOC,120.0 s,2023,245873351
245873351,TESS Sector 71,SPOC,120.0 s,2023,245873351
245908059,TESS Sector 43,SPOC,120.0 s,2021,245908059
245908059,TESS Sector 44,SPOC,120.0 s,2021,245908059
245908032,TESS Sector 43,SPOC,120.0 s,2021,245908032
245908032,TESS Sector 44,SPOC,120.0 s,2021,245908032
245905701,TESS Sector 05,SPOC,120.0 s,2018,245905701
245905701,TESS Sector 43,SPOC,120.0 s,2021,245905701
245905701,TESS Sector 44,SPOC,120.0 s,2021,245905701
245905701,TESS Sector 70,SPOC,120.0 s,2023,245905701
245905701,TESS Sector 71,SPOC,120.0 s,2023,245905701
245940571,TESS Sector 43,SPOC,120.0 s,2021,245940571
435908932,TESS Sector 32,SPOC,120.0 s,2020,435908932
435908932,TESS Sector 43,SPOC,120.0 s,2021,435908932
435908932,TESS Sector 44,SPOC,120.0 s,2021,435908932
435908932,TESS Sector 70,SPOC,120.0 s,2023,435908932
435908932,TESS Sector 71,SPOC,120.0 s,2023,435908932
245787510,TESS Sector 05,SPOC,120.0 s,2018,245787510
245787510,TESS Sector 32,SPOC,120.0 s,2020,245787510
245787510,TESS Sector 43,SPOC,120.0 s,2021,245787510
245787510,TESS Sector 44,SPOC,120.0 s,2021,245787510
245787510,TESS Sector 70,SPOC,120.0 s,2023,245787510
245787510,TESS Sector 71,SPOC,120.0 s,2023,245787510
435920675,TESS Sector 32,SPOC,120.0 s,2020,435920675
435920675,TESS Sector 43,SPOC,120.0 s,2021,435920675
435920675,TESS Sector 44,SPOC,120.0 s,2021,435920675
435920675,TESS Sector 70,SPOC,120.0 s,2023,435920675
435915922,TESS Sector 32,SPOC,120.0 s,2020,435915922
435915922,TESS Sector 43,SPOC,120.0 s,2021,435915922
435915922,TESS Sector 44,SPOC,120.0 s,2021,435915922
435915922,TESS Sector 70,SPOC,120.0 s,2023,435915922
435930763,TESS Sector 05,SPOC,120.0 s,2018,435930763
435930763,TESS Sector 32,SPOC,120.0 s,2020,435930763
435930763,TESS Sector 43,SPOC,120.0 s,2021,435930763
435930763,TESS Sector 44,SPOC,120.0 s,2021,435930763
435930763,TESS Sector 70,SPOC,120.0 s,2023,435930763
435882186,TESS Sector 05,SPOC,120.0 s,2018,435882186
435882186,TESS Sector 43,SPOC,120.0 s,2021,435882186
435882186,TESS Sector 44,SPOC,120.0 s,2021,435882186
434234748,TESS Sector 05,SPOC,120.0 s,2018,434234748
434234748,TESS Sector 44,SPOC,120.0 s,2021,434234748
434234748,TESS Sector 70,SPOC,120.0 s,2023,434234748
434234748,TESS Sector 71,SPOC,120.0 s,2023,434234748
434230605,TESS Sector 05,SPOC,120.0 s,2018,434230605
434230605,TESS Sector 32,SPOC,120.0 s,2020,434230605
434230605,TESS Sector 44,SPOC,120.0 s,2021,434230605
434230605,TESS Sector 70,SPOC,120.0 s,2023,434230605
434230605,TESS Sector 71,SPOC,120.0 s,2023,434230605
434226736,TESS Sector 44,SPOC,120.0 s,2021,434226736
434226736,TESS Sector 70,SPOC,120.0 s,2023,434226736
434226736,TESS Sector 71,SPOC,120.0 s,2023,434226736
435880145,TESS Sector 05,SPOC,120.0 s,2018,435880145
435880145,TESS Sector 32,SPOC,120.0 s,2020,435880145
435880145,TESS Sector 43,SPOC,120.0 s,2021,435880145
435880145,TESS Sector 44,SPOC,120.0 s,2021,435880145
435880145,TESS Sector 70,SPOC,120.0 s,2023,435880145
435880145,TESS Sector 71,SPOC,120.0 s,2023,435880145
435882484,TESS Sector 05,SPOC,120.0 s,2018,435882484
435882484,TESS Sector 43,SPOC,120.0 s,2021,435882484
435882484,TESS Sector 44,SPOC,120.0 s,2021,435882484
435882484,TESS Sector 70,SPOC,120.0 s,2023,435882484
435882484,TESS Sector 71,SPOC,120.0 s,2023,435882484
435903398,TESS Sector 43,SPOC,120.0 s,2021,435903398
435903398,TESS Sector 44,SPOC,120.0 s,2021,435903398
435903398,TESS Sector 70,SPOC,120.0 s,2023,435903398
435903398,TESS Sector 71,SPOC,120.0 s,2023,435903398
245823190,TESS Sector 43,SPOC,120.0 s,2021,245823190
245823190,TESS Sector 44,SPOC,120.0 s,2021,245823190
245823190,TESS Sector 70,SPOC,120.0 s,2023,245823190
245823190,TESS Sector 71,SPOC,120.0 s,2023,245823190
456892725,TESS Sector 05,SPOC,120.0 s,2018,456892725
